value,count,year,NAME
40,191475,2024,Central Asia [CAS:20]
41,185033,2024,Central Asia [CAS:20]
42,177488,2024,Central Asia [CAS:20]
43,168277,2024,Central Asia [CAS:20]
44,160516,2024,Central Asia [CAS:20]
45,153418,2024,Central Asia [CAS:20]
46,145468,2024,Central Asia [CAS:20]
47,138832,2024,Central Asia [CAS:20]
48,133804,2024,Central Asia [CAS:20]
49,129202,2024,Central Asia [CAS:20]
50,123666,2024,Central Asia [CAS:20]
51,116177,2024,Central Asia [CAS:20]
52,109065,2024,Central Asia [CAS:20]
53,101162,2024,Central Asia [CAS:20]
54,93276,2024,Central Asia [CAS:20]
55,84099,2024,Central Asia [CAS:20]
56,75865,2024,Central Asia [CAS:20]
57,69675,2024,Central Asia [CAS:20]
58,64970,2024,Central Asia [CAS:20]
59,59693,2024,Central Asia [CAS:20]
60,55344,2024,Central Asia [CAS:20]
61,51428,2024,Central Asia [CAS:20]
62,47768,2024,Central Asia [CAS:20]
63,43926,2024,Central Asia [CAS:20]
64,40272,2024,Central Asia [CAS:20]
65,36961,2024,Central Asia [CAS:20]
66,33797,2024,Central Asia [CAS:20]
67,31463,2024,Central Asia [CAS:20]
68,29284,2024,Central Asia [CAS:20]
69,27288,2024,Central Asia [CAS:20]
70,26079,2024,Central Asia [CAS:20]
71,24488,2024,Central Asia [CAS:20]
72,23465,2024,Central Asia [CAS:20]
73,22521,2024,Central Asia [CAS:20]
74,21689,2024,Central Asia [CAS:20]
75,20838,2024,Central Asia [CAS:20]
76,19552,2024,Central Asia [CAS:20]
77,18726,2024,Central Asia [CAS:20]
78,18278,2024,Central Asia [CAS:20]
79,17227,2024,Central Asia [CAS:20]
80,16480,2024,Central Asia [CAS:20]
81,15635,2024,Central Asia [CAS:20]
82,14508,2024,Central Asia [CAS:20]
83,13538,2024,Central Asia [CAS:20]
84,11936,2024,Central Asia [CAS:20]
85,10522,2024,Central Asia [CAS:20]
86,8474,2024,Central Asia [CAS:20]
87,6458,2024,Central Asia [CAS:20]
88,4164,2024,Central Asia [CAS:20]
89,2234,2024,Central Asia [CAS:20]
90,906,2024,Central Asia [CAS:20]
91,299,2024,Central Asia [CAS:20]
92,70,2024,Central Asia [CAS:20]
93,6,2024,Central Asia [CAS:20]
0,692232,2024,Central Europe [CEU:12]
1,250350,2024,Central Europe [CEU:12]
2,192520,2024,Central Europe [CEU:12]
3,734088,2024,Central Europe [CEU:12]
4,2028943,2024,Central Europe [CEU:12]
5,2533053,2024,Central Europe [CEU:12]
6,2285659,2024,Central Europe [CEU:12]
7,1903096,2024,Central Europe [CEU:12]
8,1605754,2024,Central Europe [CEU:12]
9,1405663,2024,Central Europe [CEU:12]
10,1271288,2024,Central Europe [CEU:12]
11,1182507,2024,Central Europe [CEU:12]
12,1117091,2024,Central Europe [CEU:12]
13,1073666,2024,Central Europe [CEU:12]
14,1050160,2024,Central Europe [CEU:12]
15,1042753,2024,Central Europe [CEU:12]
16,1052937,2024,Central Europe [CEU:12]
17,1075521,2024,Central Europe [CEU:12]
18,1109445,2024,Central Europe [CEU:12]
19,1141230,2024,Central Europe [CEU:12]
20,1168130,2024,Central Europe [CEU:12]
21,1188982,2024,Central Europe [CEU:12]
22,1205382,2024,Central Europe [CEU:12]
23,1231059,2024,Central Europe [CEU:12]
24,1271754,2024,Central Europe [CEU:12]
25,1324714,2024,Central Europe [CEU:12]
26,1368179,2024,Central Europe [CEU:12]
27,1383581,2024,Central Europe [CEU:12]
28,1370364,2024,Central Europe [CEU:12]
29,1339704,2024,Central Europe [CEU:12]
30,1302768,2024,Central Europe [CEU:12]
31,1261693,2024,Central Europe [CEU:12]
32,1216097,2024,Central Europe [CEU:12]
33,1164883,2024,Central Europe [CEU:12]
34,1111011,2024,Central Europe [CEU:12]
35,1053282,2024,Central Europe [CEU:12]
36,1005544,2024,Central Europe [CEU:12]
37,955771,2024,Central Europe [CEU:12]
38,902974,2024,Central Europe [CEU:12]
39,844673,2024,Central Europe [CEU:12]
40,783675,2024,Central Europe [CEU:12]
41,728789,2024,Central Europe [CEU:12]
42,677003,2024,Central Europe [CEU:12]
43,626986,2024,Central Europe [CEU:12]
44,579993,2024,Central Europe [CEU:12]
45,537912,2024,Central Europe [CEU:12]
46,500139,2024,Central Europe [CEU:12]
47,463826,2024,Central Europe [CEU:12]
48,434562,2024,Central Europe [CEU:12]
49,412790,2024,Central Europe [CEU:12]
50,390523,2024,Central Europe [CEU:12]
51,365726,2024,Central Europe [CEU:12]
52,340898,2024,Central Europe [CEU:12]
53,314290,2024,Central Europe [CEU:12]
54,285105,2024,Central Europe [CEU:12]
55,257797,2024,Central Europe [CEU:12]
56,236256,2024,Central Europe [CEU:12]
57,219541,2024,Central Europe [CEU:12]
58,204579,2024,Central Europe [CEU:12]
59,192675,2024,Central Europe [CEU:12]
60,180343,2024,Central Europe [CEU:12]
61,167549,2024,Central Europe [CEU:12]
62,156841,2024,Central Europe [CEU:12]
63,145507,2024,Central Europe [CEU:12]
64,136177,2024,Central Europe [CEU:12]
65,126189,2024,Central Europe [CEU:12]
66,118430,2024,Central Europe [CEU:12]
67,111738,2024,Central Europe [CEU:12]
68,107381,2024,Central Europe [CEU:12]
69,102089,2024,Central Europe [CEU:12]
70,99440,2024,Central Europe [CEU:12]
71,96373,2024,Central Europe [CEU:12]
72,95164,2024,Central Europe [CEU:12]
73,92847,2024,Central Europe [CEU:12]
74,91247,2024,Central Europe [CEU:12]
75,90869,2024,Central Europe [CEU:12]
76,89076,2024,Central Europe [CEU:12]
77,88801,2024,Central Europe [CEU:12]
78,87454,2024,Central Europe [CEU:12]
79,86350,2024,Central Europe [CEU:12]
80,84415,2024,Central Europe [CEU:12]
81,82012,2024,Central Europe [CEU:12]
82,77612,2024,Central Europe [CEU:12]
83,71797,2024,Central Europe [CEU:12]
84,63805,2024,Central Europe [CEU:12]
85,53784,2024,Central Europe [CEU:12]
86,42015,2024,Central Europe [CEU:12]
87,30140,2024,Central Europe [CEU:12]
88,18604,2024,Central Europe [CEU:12]
89,9768,2024,Central Europe [CEU:12]
90,3957,2024,Central Europe [CEU:12]
91,1157,2024,Central Europe [CEU:12]
92,200,2024,Central Europe [CEU:12]
93,19,2024,Central Europe [CEU:12]
0,62161390,2024,Canada/Greenland/Iceland [CGI:2]
1,23855973,2024,Canada/Greenland/Iceland [CGI:2]
2,12636968,2024,Canada/Greenland/Iceland [CGI:2]
3,14308407,2024,Canada/Greenland/Iceland [CGI:2]
4,18674157,2024,Canada/Greenland/Iceland [CGI:2]
5,16760468,2024,Canada/Greenland/Iceland [CGI:2]
6,12039035,2024,Canada/Greenland/Iceland [CGI:2]
7,8176389,2024,Canada/Greenland/Iceland [CGI:2]
8,5618366,2024,Canada/Greenland/Iceland [CGI:2]
9,3973061,2024,Canada/Greenland/Iceland [CGI:2]
10,2891606,2024,Canada/Greenland/Iceland [CGI:2]
11,2171131,2024,Canada/Greenland/Iceland [CGI:2]
12,1668725,2024,Canada/Greenland/Iceland [CGI:2]
13,1312167,2024,Canada/Greenland/Iceland [CGI:2]
14,1054582,2024,Canada/Greenland/Iceland [CGI:2]
15,864891,2024,Canada/Greenland/Iceland [CGI:2]
16,721210,2024,Canada/Greenland/Iceland [CGI:2]
17,615495,2024,Canada/Greenland/Iceland [CGI:2]
18,529966,2024,Canada/Greenland/Iceland [CGI:2]
19,464120,2024,Canada/Greenland/Iceland [CGI:2]
20,411819,2024,Canada/Greenland/Iceland [CGI:2]
21,368540,2024,Canada/Greenland/Iceland [CGI:2]
22,332502,2024,Canada/Greenland/Iceland [CGI:2]
23,303448,2024,Canada/Greenland/Iceland [CGI:2]
24,279854,2024,Canada/Greenland/Iceland [CGI:2]
25,260326,2024,Canada/Greenland/Iceland [CGI:2]
26,240361,2024,Canada/Greenland/Iceland [CGI:2]
27,219674,2024,Canada/Greenland/Iceland [CGI:2]
28,199103,2024,Canada/Greenland/Iceland [CGI:2]
29,179075,2024,Canada/Greenland/Iceland [CGI:2]
30,161476,2024,Canada/Greenland/Iceland [CGI:2]
31,145131,2024,Canada/Greenland/Iceland [CGI:2]
32,130812,2024,Canada/Greenland/Iceland [CGI:2]
33,116980,2024,Canada/Greenland/Iceland [CGI:2]
34,105029,2024,Canada/Greenland/Iceland [CGI:2]
35,94410,2024,Canada/Greenland/Iceland [CGI:2]
36,84376,2024,Canada/Greenland/Iceland [CGI:2]
37,75748,2024,Canada/Greenland/Iceland [CGI:2]
38,68587,2024,Canada/Greenland/Iceland [CGI:2]
39,61218,2024,Canada/Greenland/Iceland [CGI:2]
40,55139,2024,Canada/Greenland/Iceland [CGI:2]
41,49555,2024,Canada/Greenland/Iceland [CGI:2]
42,44865,2024,Canada/Greenland/Iceland [CGI:2]
43,40530,2024,Canada/Greenland/Iceland [CGI:2]
44,36316,2024,Canada/Greenland/Iceland [CGI:2]
45,33368,2024,Canada/Greenland/Iceland [CGI:2]
46,30090,2024,Canada/Greenland/Iceland [CGI:2]
47,27503,2024,Canada/Greenland/Iceland [CGI:2]
48,25319,2024,Canada/Greenland/Iceland [CGI:2]
49,23147,2024,Canada/Greenland/Iceland [CGI:2]
50,21290,2024,Canada/Greenland/Iceland [CGI:2]
51,19387,2024,Canada/Greenland/Iceland [CGI:2]
52,17767,2024,Canada/Greenland/Iceland [CGI:2]
53,16695,2024,Canada/Greenland/Iceland [CGI:2]
54,14942,2024,Canada/Greenland/Iceland [CGI:2]
55,13795,2024,Canada/Greenland/Iceland [CGI:2]
56,12543,2024,Canada/Greenland/Iceland [CGI:2]
57,11544,2024,Canada/Greenland/Iceland [CGI:2]
58,10913,2024,Canada/Greenland/Iceland [CGI:2]
59,10069,2024,Canada/Greenland/Iceland [CGI:2]
60,9320,2024,Canada/Greenland/Iceland [CGI:2]
61,8545,2024,Canada/Greenland/Iceland [CGI:2]
62,7898,2024,Canada/Greenland/Iceland [CGI:2]
63,7286,2024,Canada/Greenland/Iceland [CGI:2]
64,6827,2024,Canada/Greenland/Iceland [CGI:2]
65,6260,2024,Canada/Greenland/Iceland [CGI:2]
66,5747,2024,Canada/Greenland/Iceland [CGI:2]
67,5501,2024,Canada/Greenland/Iceland [CGI:2]
68,4878,2024,Canada/Greenland/Iceland [CGI:2]
69,4344,2024,Canada/Greenland/Iceland [CGI:2]
70,4038,2024,Canada/Greenland/Iceland [CGI:2]
71,3644,2024,Canada/Greenland/Iceland [CGI:2]
72,3268,2024,Canada/Greenland/Iceland [CGI:2]
73,2870,2024,Canada/Greenland/Iceland [CGI:2]
74,2502,2024,Canada/Greenland/Iceland [CGI:2]
75,2254,2024,Canada/Greenland/Iceland [CGI:2]
76,1936,2024,Canada/Greenland/Iceland [CGI:2]
77,1607,2024,Canada/Greenland/Iceland [CGI:2]
78,1387,2024,Canada/Greenland/Iceland [CGI:2]
79,1141,2024,Canada/Greenland/Iceland [CGI:2]
80,1012,2024,Canada/Greenland/Iceland [CGI:2]
81,905,2024,Canada/Greenland/Iceland [CGI:2]
82,756,2024,Canada/Greenland/Iceland [CGI:2]
83,637,2024,Canada/Greenland/Iceland [CGI:2]
84,563,2024,Canada/Greenland/Iceland [CGI:2]
85,467,2024,Canada/Greenland/Iceland [CGI:2]
86,369,2024,Canada/Greenland/Iceland [CGI:2]
87,223,2024,Canada/Greenland/Iceland [CGI:2]
88,101,2024,Canada/Greenland/Iceland [CGI:2]
89,23,2024,Canada/Greenland/Iceland [CGI:2]
90,6,2024,Canada/Greenland/Iceland [CGI:2]
0,713079,2024,Central North America [CNA:4]
1,329066,2024,Central North America [CNA:4]
2,202167,2024,Central North America [CNA:4]
3,324269,2024,Central North America [CNA:4]
4,931477,2024,Central North America [CNA:4]
5,1662487,2024,Central North America [CNA:4]
6,1876808,2024,Central North America [CNA:4]
7,1730148,2024,Central North America [CNA:4]
8,1515031,2024,Central North America [CNA:4]
9,1322127,2024,Central North America [CNA:4]
10,1174890,2024,Central North America [CNA:4]
11,1060172,2024,Central North America [CNA:4]
12,974615,2024,Central North America [CNA:4]
13,916561,2024,Central North America [CNA:4]
14,882522,2024,Central North America [CNA:4]
15,869707,2024,Central North America [CNA:4]
16,875696,2024,Central North America [CNA:4]
17,901820,2024,Central North America [CNA:4]
18,939638,2024,Central North America [CNA:4]
19,985964,2024,Central North America [CNA:4]
20,1040532,2024,Central North America [CNA:4]
21,1103496,2024,Central North America [CNA:4]
22,1178924,2024,Central North America [CNA:4]
23,1285784,2024,Central North America [CNA:4]
24,1429034,2024,Central North America [CNA:4]
25,1587135,2024,Central North America [CNA:4]
26,1708301,2024,Central North America [CNA:4]
27,1777246,2024,Central North America [CNA:4]
28,1794270,2024,Central North America [CNA:4]
29,1769375,2024,Central North America [CNA:4]
30,1715189,2024,Central North America [CNA:4]
31,1641452,2024,Central North America [CNA:4]
32,1548702,2024,Central North America [CNA:4]
33,1439222,2024,Central North America [CNA:4]
34,1322318,2024,Central North America [CNA:4]
35,1208549,2024,Central North America [CNA:4]
36,1108429,2024,Central North America [CNA:4]
37,1009278,2024,Central North America [CNA:4]
38,907164,2024,Central North America [CNA:4]
39,806353,2024,Central North America [CNA:4]
40,716766,2024,Central North America [CNA:4]
41,636772,2024,Central North America [CNA:4]
42,562762,2024,Central North America [CNA:4]
43,501817,2024,Central North America [CNA:4]
44,444618,2024,Central North America [CNA:4]
45,394996,2024,Central North America [CNA:4]
46,351375,2024,Central North America [CNA:4]
47,312443,2024,Central North America [CNA:4]
48,283753,2024,Central North America [CNA:4]
49,261295,2024,Central North America [CNA:4]
50,242789,2024,Central North America [CNA:4]
51,222435,2024,Central North America [CNA:4]
52,201715,2024,Central North America [CNA:4]
53,183465,2024,Central North America [CNA:4]
54,164177,2024,Central North America [CNA:4]
55,146528,2024,Central North America [CNA:4]
56,133539,2024,Central North America [CNA:4]
57,121639,2024,Central North America [CNA:4]
58,112709,2024,Central North America [CNA:4]
59,105510,2024,Central North America [CNA:4]
60,98163,2024,Central North America [CNA:4]
61,92563,2024,Central North America [CNA:4]
62,86837,2024,Central North America [CNA:4]
63,81267,2024,Central North America [CNA:4]
64,76901,2024,Central North America [CNA:4]
65,72912,2024,Central North America [CNA:4]
66,70454,2024,Central North America [CNA:4]
67,67325,2024,Central North America [CNA:4]
68,66505,2024,Central North America [CNA:4]
69,65556,2024,Central North America [CNA:4]
70,65714,2024,Central North America [CNA:4]
71,65519,2024,Central North America [CNA:4]
72,66699,2024,Central North America [CNA:4]
73,67839,2024,Central North America [CNA:4]
74,68746,2024,Central North America [CNA:4]
75,69715,2024,Central North America [CNA:4]
76,70351,2024,Central North America [CNA:4]
77,70220,2024,Central North America [CNA:4]
78,68694,2024,Central North America [CNA:4]
79,66298,2024,Central North America [CNA:4]
80,61548,2024,Central North America [CNA:4]
81,55682,2024,Central North America [CNA:4]
82,48592,2024,Central North America [CNA:4]
83,40284,2024,Central North America [CNA:4]
84,31278,2024,Central North America [CNA:4]
85,23210,2024,Central North America [CNA:4]
86,15697,2024,Central North America [CNA:4]
87,9770,2024,Central North America [CNA:4]
88,5168,2024,Central North America [CNA:4]
89,2285,2024,Central North America [CNA:4]
90,902,2024,Central North America [CNA:4]
91,208,2024,Central North America [CNA:4]
92,33,2024,Central North America [CNA:4]
93,2,2024,Central North America [CNA:4]
0,1039702,2024,East Africa [EAF:16]
1,330160,2024,East Africa [EAF:16]
2,2985969,2024,East Africa [EAF:16]
3,5969385,2024,East Africa [EAF:16]
4,7491402,2024,East Africa [EAF:16]
5,7059376,2024,East Africa [EAF:16]
6,5923215,2024,East Africa [EAF:16]
7,4826166,2024,East Africa [EAF:16]
8,3927208,2024,East Africa [EAF:16]
9,3219308,2024,East Africa [EAF:16]
10,2672250,2024,East Africa [EAF:16]
11,2243062,2024,East Africa [EAF:16]
12,1913388,2024,East Africa [EAF:16]
13,1658240,2024,East Africa [EAF:16]
14,1460741,2024,East Africa [EAF:16]
15,1303593,2024,East Africa [EAF:16]
16,1187406,2024,East Africa [EAF:16]
17,1089679,2024,East Africa [EAF:16]
18,1012766,2024,East Africa [EAF:16]
19,944534,2024,East Africa [EAF:16]
20,880700,2024,East Africa [EAF:16]
21,824489,2024,East Africa [EAF:16]
22,772046,2024,East Africa [EAF:16]
23,723516,2024,East Africa [EAF:16]
24,684128,2024,East Africa [EAF:16]
25,654260,2024,East Africa [EAF:16]
26,625843,2024,East Africa [EAF:16]
27,585907,2024,East Africa [EAF:16]
28,536461,2024,East Africa [EAF:16]
29,487426,2024,East Africa [EAF:16]
30,437442,2024,East Africa [EAF:16]
31,391223,2024,East Africa [EAF:16]
32,347855,2024,East Africa [EAF:16]
33,308563,2024,East Africa [EAF:16]
34,274611,2024,East Africa [EAF:16]
35,242945,2024,East Africa [EAF:16]
36,216364,2024,East Africa [EAF:16]
37,192518,2024,East Africa [EAF:16]
38,169234,2024,East Africa [EAF:16]
39,148998,2024,East Africa [EAF:16]
40,130976,2024,East Africa [EAF:16]
41,115035,2024,East Africa [EAF:16]
42,101024,2024,East Africa [EAF:16]
43,88653,2024,East Africa [EAF:16]
44,78569,2024,East Africa [EAF:16]
45,69670,2024,East Africa [EAF:16]
46,62067,2024,East Africa [EAF:16]
47,55118,2024,East Africa [EAF:16]
48,49545,2024,East Africa [EAF:16]
49,44643,2024,East Africa [EAF:16]
50,40768,2024,East Africa [EAF:16]
51,36719,2024,East Africa [EAF:16]
52,32644,2024,East Africa [EAF:16]
53,29446,2024,East Africa [EAF:16]
54,25658,2024,East Africa [EAF:16]
55,22919,2024,East Africa [EAF:16]
56,20751,2024,East Africa [EAF:16]
57,18906,2024,East Africa [EAF:16]
58,17965,2024,East Africa [EAF:16]
59,16427,2024,East Africa [EAF:16]
60,15282,2024,East Africa [EAF:16]
61,13950,2024,East Africa [EAF:16]
62,13230,2024,East Africa [EAF:16]
63,12312,2024,East Africa [EAF:16]
64,11717,2024,East Africa [EAF:16]
65,10708,2024,East Africa [EAF:16]
66,10221,2024,East Africa [EAF:16]
67,9593,2024,East Africa [EAF:16]
68,9056,2024,East Africa [EAF:16]
69,8636,2024,East Africa [EAF:16]
70,8296,2024,East Africa [EAF:16]
71,7769,2024,East Africa [EAF:16]
72,7768,2024,East Africa [EAF:16]
73,7370,2024,East Africa [EAF:16]
74,7056,2024,East Africa [EAF:16]
75,7241,2024,East Africa [EAF:16]
76,6950,2024,East Africa [EAF:16]
77,6698,2024,East Africa [EAF:16]
78,6571,2024,East Africa [EAF:16]
79,6354,2024,East Africa [EAF:16]
80,6003,2024,East Africa [EAF:16]
81,5587,2024,East Africa [EAF:16]
82,5113,2024,East Africa [EAF:16]
83,4458,2024,East Africa [EAF:16]
84,3704,2024,East Africa [EAF:16]
85,2862,2024,East Africa [EAF:16]
86,2163,2024,East Africa [EAF:16]
87,1480,2024,East Africa [EAF:16]
88,811,2024,East Africa [EAF:16]
89,333,2024,East Africa [EAF:16]
90,111,2024,East Africa [EAF:16]
91,20,2024,East Africa [EAF:16]
92,6,2024,East Africa [EAF:16]
0,2113361,2024,East Asia [EAS:22]
1,632672,2024,East Asia [EAS:22]
2,668521,2024,East Asia [EAS:22]
3,2993648,2024,East Asia [EAS:22]
4,7018642,2024,East Asia [EAS:22]
5,8341684,2024,East Asia [EAS:22]
6,7099814,2024,East Asia [EAS:22]
7,5445067,2024,East Asia [EAS:22]
8,4207189,2024,East Asia [EAS:22]
9,3366832,2024,East Asia [EAS:22]
10,2789883,2024,East Asia [EAS:22]
11,2372572,2024,East Asia [EAS:22]
12,2071394,2024,East Asia [EAS:22]
13,1843713,2024,East Asia [EAS:22]
14,1680036,2024,East Asia [EAS:22]
15,1563611,2024,East Asia [EAS:22]
16,1480692,2024,East Asia [EAS:22]
17,1419620,2024,East Asia [EAS:22]
18,1373231,2024,East Asia [EAS:22]
19,1333057,2024,East Asia [EAS:22]
20,1301388,2024,East Asia [EAS:22]
21,1277406,2024,East Asia [EAS:22]
22,1257056,2024,East Asia [EAS:22]
23,1248005,2024,East Asia [EAS:22]
24,1261698,2024,East Asia [EAS:22]
25,1290661,2024,East Asia [EAS:22]
26,1315702,2024,East Asia [EAS:22]
27,1328484,2024,East Asia [EAS:22]
28,1332119,2024,East Asia [EAS:22]
29,1324368,2024,East Asia [EAS:22]
30,1314876,2024,East Asia [EAS:22]
31,1304128,2024,East Asia [EAS:22]
32,1286473,2024,East Asia [EAS:22]
33,1268636,2024,East Asia [EAS:22]
34,1249915,2024,East Asia [EAS:22]
35,1233814,2024,East Asia [EAS:22]
36,1221675,2024,East Asia [EAS:22]
37,1207565,2024,East Asia [EAS:22]
38,1184503,2024,East Asia [EAS:22]
39,1158128,2024,East Asia [EAS:22]
40,1128665,2024,East Asia [EAS:22]
41,1096805,2024,East Asia [EAS:22]
42,1065456,2024,East Asia [EAS:22]
43,1036314,2024,East Asia [EAS:22]
44,1008470,2024,East Asia [EAS:22]
45,982571,2024,East Asia [EAS:22]
46,958255,2024,East Asia [EAS:22]
47,936317,2024,East Asia [EAS:22]
48,923172,2024,East Asia [EAS:22]
49,918183,2024,East Asia [EAS:22]
50,903135,2024,East Asia [EAS:22]
51,878185,2024,East Asia [EAS:22]
52,847377,2024,East Asia [EAS:22]
53,812335,2024,East Asia [EAS:22]
54,761563,2024,East Asia [EAS:22]
55,703751,2024,East Asia [EAS:22]
56,655387,2024,East Asia [EAS:22]
57,613877,2024,East Asia [EAS:22]
58,579414,2024,East Asia [EAS:22]
59,550859,2024,East Asia [EAS:22]
60,520737,2024,East Asia [EAS:22]
61,493615,2024,East Asia [EAS:22]
62,463016,2024,East Asia [EAS:22]
63,434979,2024,East Asia [EAS:22]
64,407205,2024,East Asia [EAS:22]
65,381484,2024,East Asia [EAS:22]
66,356994,2024,East Asia [EAS:22]
67,335252,2024,East Asia [EAS:22]
68,316273,2024,East Asia [EAS:22]
69,300619,2024,East Asia [EAS:22]
70,287871,2024,East Asia [EAS:22]
71,277087,2024,East Asia [EAS:22]
72,268025,2024,East Asia [EAS:22]
73,260579,2024,East Asia [EAS:22]
74,253854,2024,East Asia [EAS:22]
75,248944,2024,East Asia [EAS:22]
76,245769,2024,East Asia [EAS:22]
77,242644,2024,East Asia [EAS:22]
78,241659,2024,East Asia [EAS:22]
79,241428,2024,East Asia [EAS:22]
80,241364,2024,East Asia [EAS:22]
81,243268,2024,East Asia [EAS:22]
82,243844,2024,East Asia [EAS:22]
83,243141,2024,East Asia [EAS:22]
84,237263,2024,East Asia [EAS:22]
85,224406,2024,East Asia [EAS:22]
86,199967,2024,East Asia [EAS:22]
87,161651,2024,East Asia [EAS:22]
88,112562,2024,East Asia [EAS:22]
89,64697,2024,East Asia [EAS:22]
90,28390,2024,East Asia [EAS:22]
91,8770,2024,East Asia [EAS:22]
92,1600,2024,East Asia [EAS:22]
93,146,2024,East Asia [EAS:22]
94,5,2024,East Asia [EAS:22]
0,1514795,2024,East North America [ENA:5]
1,496348,2024,East North America [ENA:5]
2,279981,2024,East North America [ENA:5]
3,361383,2024,East North America [ENA:5]
4,955282,2024,East North America [ENA:5]
5,1854963,2024,East North America [ENA:5]
6,2234577,2024,East North America [ENA:5]
7,2035790,2024,East North America [ENA:5]
8,1643426,2024,East North America [ENA:5]
9,1293301,2024,East North America [ENA:5]
10,1028802,2024,East North America [ENA:5]
11,838058,2024,East North America [ENA:5]
12,700928,2024,East North America [ENA:5]
13,605831,2024,East North America [ENA:5]
14,536594,2024,East North America [ENA:5]
15,489468,2024,East North America [ENA:5]
16,460095,2024,East North America [ENA:5]
17,439764,2024,East North America [ENA:5]
18,428684,2024,East North America [ENA:5]
19,422618,2024,East North America [ENA:5]
20,420300,2024,East North America [ENA:5]
21,419229,2024,East North America [ENA:5]
22,420472,2024,East North America [ENA:5]
23,434553,2024,East North America [ENA:5]
24,462321,2024,East North America [ENA:5]
25,505921,2024,East North America [ENA:5]
26,548857,2024,East North America [ENA:5]
27,579474,2024,East North America [ENA:5]
28,597418,2024,East North America [ENA:5]
29,605452,2024,East North America [ENA:5]
30,605473,2024,East North America [ENA:5]
31,601259,2024,East North America [ENA:5]
32,594242,2024,East North America [ENA:5]
33,580104,2024,East North America [ENA:5]
34,558940,2024,East North America [ENA:5]
35,539694,2024,East North America [ENA:5]
36,520403,2024,East North America [ENA:5]
37,497246,2024,East North America [ENA:5]
38,470729,2024,East North America [ENA:5]
39,438502,2024,East North America [ENA:5]
40,409658,2024,East North America [ENA:5]
41,379947,2024,East North America [ENA:5]
42,352606,2024,East North America [ENA:5]
43,324495,2024,East North America [ENA:5]
44,298775,2024,East North America [ENA:5]
45,276197,2024,East North America [ENA:5]
46,254452,2024,East North America [ENA:5]
47,234304,2024,East North America [ENA:5]
48,218953,2024,East North America [ENA:5]
49,208752,2024,East North America [ENA:5]
50,198335,2024,East North America [ENA:5]
51,185441,2024,East North America [ENA:5]
52,172892,2024,East North America [ENA:5]
53,161315,2024,East North America [ENA:5]
54,147211,2024,East North America [ENA:5]
55,133905,2024,East North America [ENA:5]
56,123063,2024,East North America [ENA:5]
57,115754,2024,East North America [ENA:5]
58,108618,2024,East North America [ENA:5]
59,103467,2024,East North America [ENA:5]
60,98667,2024,East North America [ENA:5]
61,93889,2024,East North America [ENA:5]
62,89579,2024,East North America [ENA:5]
63,85818,2024,East North America [ENA:5]
64,81732,2024,East North America [ENA:5]
65,78092,2024,East North America [ENA:5]
66,75566,2024,East North America [ENA:5]
67,73177,2024,East North America [ENA:5]
68,71299,2024,East North America [ENA:5]
69,70613,2024,East North America [ENA:5]
70,70351,2024,East North America [ENA:5]
71,70194,2024,East North America [ENA:5]
72,70026,2024,East North America [ENA:5]
73,70590,2024,East North America [ENA:5]
74,71364,2024,East North America [ENA:5]
75,71716,2024,East North America [ENA:5]
76,73206,2024,East North America [ENA:5]
77,74504,2024,East North America [ENA:5]
78,74283,2024,East North America [ENA:5]
79,74346,2024,East North America [ENA:5]
80,72277,2024,East North America [ENA:5]
81,68955,2024,East North America [ENA:5]
82,64515,2024,East North America [ENA:5]
83,58111,2024,East North America [ENA:5]
84,50318,2024,East North America [ENA:5]
85,41054,2024,East North America [ENA:5]
86,31418,2024,East North America [ENA:5]
87,21784,2024,East North America [ENA:5]
88,13274,2024,East North America [ENA:5]
89,7078,2024,East North America [ENA:5]
90,2856,2024,East North America [ENA:5]
91,830,2024,East North America [ENA:5]
92,160,2024,East North America [ENA:5]
93,19,2024,East North America [ENA:5]
0,2956243,2024,South Europe/Mediterranean [MED:13]
1,5522733,2024,South Europe/Mediterranean [MED:13]
2,2115465,2024,South Europe/Mediterranean [MED:13]
3,1930983,2024,South Europe/Mediterranean [MED:13]
4,2734699,2024,South Europe/Mediterranean [MED:13]
5,2999312,2024,South Europe/Mediterranean [MED:13]
6,2663335,2024,South Europe/Mediterranean [MED:13]
7,2253935,2024,South Europe/Mediterranean [MED:13]
8,1913339,2024,South Europe/Mediterranean [MED:13]
9,1652743,2024,South Europe/Mediterranean [MED:13]
10,1447144,2024,South Europe/Mediterranean [MED:13]
11,1281434,2024,South Europe/Mediterranean [MED:13]
12,1152273,2024,South Europe/Mediterranean [MED:13]
13,1049727,2024,South Europe/Mediterranean [MED:13]
14,970863,2024,South Europe/Mediterranean [MED:13]
15,913426,2024,South Europe/Mediterranean [MED:13]
16,873212,2024,South Europe/Mediterranean [MED:13]
17,847613,2024,South Europe/Mediterranean [MED:13]
18,828608,2024,South Europe/Mediterranean [MED:13]
19,811701,2024,South Europe/Mediterranean [MED:13]
20,798889,2024,South Europe/Mediterranean [MED:13]
21,789148,2024,South Europe/Mediterranean [MED:13]
22,779739,2024,South Europe/Mediterranean [MED:13]
23,777884,2024,South Europe/Mediterranean [MED:13]
24,783043,2024,South Europe/Mediterranean [MED:13]
25,797072,2024,South Europe/Mediterranean [MED:13]
